time,true_h,true_v,acc_cmd,acc_meas,baro_meas,ekf_h,ekf_v
10.910,183.4919,8.6335,-1.5000,-1.1726,184.8185,183.2289,8.2299
10.920,183.5781,8.6185,-1.5000,-1.4621,182.4928,183.2393,7.8851
10.930,183.6642,8.6035,-1.5000,-1.4657,181.5373,183.1618,7.1528
10.940,183.7502,8.5885,-1.5000,-1.3127,183.3460,183.2432,7.1831
10.950,183.8360,8.5735,-1.5000,-1.4802,186.7911,183.6199,8.5674
10.960,183.9216,8.5585,-1.5000,-1.2735,182.0861,183.5634,7.9002
10.970,184.0071,8.5435,-1.5000,-1.5948,184.1842,183.6899,8.1038
10.980,184.0925,8.5285,-1.5000,-1.6260,185.1229,183.8895,8.6336
10.990,184.1777,8.5135,-1.5000,-1.4849,181.5649,183.7642,7.6470
11.000,184.2627,8.4985,-1.5000,-1.4247,185.9442,184.0252,8.4796
11.010,184.3477,8.4835,-1.5000,-1.9275,180.4044,183.7848,6.9718
11.020,184.4324,8.4685,-1.5000,-1.6008,186.0414,184.0463,7.8375
11.030,184.5170,8.4535,-1.5000,-1.3490,182.2080,183.9564,7.0503
11.040,184.6015,8.4385,-1.5000,-1.5528,184.0075,184.0252,7.0279
11.050,184.6858,8.4235,-1.5000,-1.7229,185.9850,184.2612,7.7736
11.060,184.7699,8.4085,-1.5000,-1.4741,183.7265,184.2851,7.5121
11.070,184.8539,8.3935,-1.5000,-1.3475,180.6578,184.0353,6.0074
11.080,184.9378,8.3785,-1.5000,-1.3570,184.6591,184.1448,6.2187
11.090,185.0215,8.3635,-1.5000,-1.4415,187.6217,184.5065,7.5785
11.100,185.1050,8.3485,-1.5000,-1.5651,182.8895,184.4337,6.8810
11.110,185.1884,8.3335,-1.5000,-1.3574,186.8647,184.7097,7.8176
11.120,185.2717,8.3185,-1.5000,-1.3388,188.2633,185.0927,9.2027
11.130,185.3548,8.3035,-1.5000,-1.4806,184.7086,185.1429,8.9971
11.140,185.4377,8.2885,-1.5000,-1.8461,185.4152,185.2488,9.0554
11.150,185.5205,8.2735,-1.5000,-1.4074,184.3500,185.2525,8.6425
11.160,185.6032,8.2585,-1.5000,-1.4155,184.2172,185.2404,8.1753
11.170,185.6857,8.2435,-1.5000,-1.4686,185.1832,185.3099,8.1043
11.180,185.7680,8.2285,-1.5000,-1.8026,187.3637,185.5640,8.8836
11.190,185.8502,8.2135,-1.5000,-1.7427,185.5430,185.6431,8.8247
11.200,185.9323,8.1985,-1.5000,-1.5908,184.7486,185.6451,8.4135
11.210,186.0142,8.1835,-1.5000,-1.5219,186.5469,185.8009,8.7269
11.220,186.0960,8.1685,-1.5000,-1.1119,185.7317,185.8743,8.6486
11.230,186.1776,8.1535,-1.5000,-1.5063,186.0258,185.9665,8.6595
11.240,186.2590,8.1385,-1.5000,-2.0492,187.5838,186.1873,9.2612
11.250,186.3403,8.1235,-1.5000,-1.5611,186.4058,186.2909,9.2961
11.260,186.4215,8.1085,-1.5000,-1.4189,184.5174,186.2200,8.5297
11.270,186.5025,8.0935,-1.5000,-1.3733,185.0532,186.1954,8.0100
11.280,186.5833,8.0785,-1.5000,-1.2504,186.5053,186.2956,8.0875
11.290,186.6640,8.0635,-1.5000,-1.3597,186.0791,186.3503,7.9523
11.300,186.7446,8.0485,-1.5000,-1.3680,186.8336,186.4652,8.1000
11.310,186.8250,8.0335,-1.5000,-1.4002,187.7154,186.6487,8.5561
11.320,186.9052,8.0185,-1.5000,-1.6106,186.8483,186.7442,8.5863
11.330,186.9853,8.0035,-1.5000,-1.8064,187.9518,186.9284,9.0223
11.340,187.0653,7.9885,-1.5000,-1.6677,186.6311,186.9846,8.8499
11.350,187.1451,7.9735,-1.5000,-1.4591,185.8309,186.9640,8.3351
11.360,187.2247,7.9585,-1.5000,-1.4438,188.9151,187.2112,9.0717
11.370,187.3042,7.9435,-1.5000,-1.3927,187.9962,187.3627,9.3359
11.380,187.3836,7.9285,-1.5000,-1.4393,190.4578,187.7194,10.5300
11.390,187.4628,7.9135,-1.5000,-1.8769,187.8877,187.8301,10.5397
11.400,187.5418,7.8985,-1.5000,-1.3083,187.0387,187.8568,10.1634
11.410,187.6208,7.8835,-1.5000,-1.6181,188.5325,188.0087,10.3796
11.420,187.6995,7.8685,-1.5000,-1.9638,186.4442,187.9661,9.6929
11.430,187.7781,7.8535,-1.5000,-1.3712,188.3401,188.0872,9.7891
11.440,187.8566,7.8385,-1.5000,-1.3640,187.7125,188.1436,9.5826
11.450,187.9349,7.8235,-1.5000,-1.4737,188.7467,188.2838,9.7717
11.460,188.0130,7.8085,-1.5000,-1.4864,187.2024,188.2780,9.2819
11.470,188.0910,7.7935,-1.5000,-1.1613,186.7482,188.2284,8.6145
11.480,188.1689,7.7785,-1.5000,-1.2520,185.3579,188.0551,7.4090
11.490,188.2466,7.7635,-1.5000,-1.4725,187.7106,188.0924,7.2259
11.500,188.3241,7.7485,-1.5000,-1.4339,186.8781,188.0517,6.6938
11.510,188.4015,7.7335,-1.5000,-1.5607,188.5225,188.1540,6.8409
11.520,188.4788,7.7185,-1.5000,-1.4149,188.1310,188.2143,6.7896
11.530,188.5559,7.7035,-1.5000,-1.4505,187.8753,188.2464,6.6107
11.540,188.6328,7.6885,-1.5000,-1.6850,186.3790,188.1428,5.8161
11.550,188.7096,7.6735,-1.5000,-1.4179,187.8539,188.1705,5.6622
11.560,188.7863,7.6585,-1.5000,-1.2702,189.6153,188.3488,6.2068
11.570,188.8628,7.6435,-1.5000,-1.7484,188.9494,188.4581,6.4086
11.580,188.9391,7.6285,-1.5000,-1.3950,189.6121,188.6177,6.8327
11.590,189.0153,7.6135,-1.5000,-1.5579,188.5296,188.6723,6.7550
11.600,189.0914,7.5985,-1.5000,-1.6952,188.0257,188.6771,6.4537
11.610,189.1673,7.5835,-1.5000,-1.4829,189.7572,188.8307,6.8469
11.620,189.2431,7.5685,-1.5000,-1.4840,190.3167,189.0234,7.4029
11.630,189.3187,7.5535,-1.5000,-1.4916,191.4779,189.3063,8.3471
11.640,189.3941,7.5385,-1.5000,-1.6796,189.6397,189.4116,8.4330
11.650,189.4694,7.5235,-1.5000,-1.3167,188.5252,189.4107,8.0272
11.660,189.5446,7.5085,-1.5000,-1.2403,189.9808,189.5339,8.2099
11.670,189.6196,7.4935,-1.5000,-1.9112,186.2386,189.3196,6.8342
11.680,189.6944,7.4785,-1.5000,-1.6141,189.1984,189.3712,6.7419
11.690,189.7691,7.4635,-1.5000,-1.6118,191.6541,189.6330,7.6189
11.700,189.8437,7.4485,-1.5000,-1.5002,189.7396,189.7117,7.6168
11.710,189.9181,7.4335,-1.5000,-1.6735,188.6038,189.6840,7.1257
11.720,189.9923,7.4185,-1.5000,-1.3116,187.2167,189.5324,6.0883
11.730,190.0664,7.4035,-1.5000,-1.4849,190.1270,189.6400,6.2882
11.740,190.1404,7.3885,-1.5000,-1.6076,189.9259,189.7224,6.3632
11.750,190.2142,7.3735,-1.5000,-1.5346,187.7337,189.6059,5.5214
11.760,190.2878,7.3585,-1.5000,-1.4078,189.5118,189.6480,5.4465
11.770,190.3613,7.3435,-1.5000,-1.7873,188.9637,189.6375,5.1339
11.780,190.4347,7.3285,-1.5000,-1.0589,188.0759,189.5473,4.4683
11.790,190.5079,7.3135,-1.5000,-1.4825,190.2756,189.6519,4.7281
11.800,190.5809,7.2985,-1.5000,-1.6939,188.8039,189.6205,4.3531
11.810,190.6539,7.2835,-1.5000,-1.2761,191.6689,189.8399,5.1460
11.820,190.7266,7.2685,-1.5000,-1.2207,190.1598,189.9149,5.2394
11.830,190.7992,7.2535,-1.5000,-1.5747,189.9237,189.9634,5.2069
11.840,190.8717,7.2385,-1.5000,-1.6207,193.5425,190.3248,6.6122
11.850,190.9440,7.2235,-1.5000,-1.4010,189.0060,190.2694,6.0400
11.860,191.0161,7.2085,-1.5000,-1.6970,194.1883,190.6682,7.5782
11.870,191.0881,7.1935,-1.5000,-1.2883,190.9822,190.7648,7.6579
11.880,191.1600,7.1785,-1.5000,-1.5566,189.0287,190.6823,6.9123
11.890,191.2317,7.1635,-1.5000,-1.1550,192.1279,190.8721,7.4521
11.900,191.3032,7.1485,-1.5000,-1.5575,190.3572,190.8949,7.1998
11.910,191.3746,7.1335,-1.5000,-1.3500,190.4391,190.9205,6.9720
11.920,191.4459,7.1185,-1.5000,-1.5557,189.4607,190.8559,6.3412
11.930,191.5170,7.1035,-1.5000,-1.3428,190.6164,190.8927,6.2034
11.940,191.5879,7.0885,-1.5000,-1.4020,190.9783,190.9567,6.1969
11.950,191.6587,7.0735,-1.5000,-1.4970,196.3830,191.4893,8.3420
11.960,191.7294,7.0585,-1.5000,-1.8596,188.6824,191.3191,7.1628
11.970,191.7999,7.0435,-1.5000,-1.7880,193.8049,191.6024,8.1197
11.980,191.8702,7.0285,-1.5000,-1.7044,191.6559,191.6811,8.0926
11.990,191.9404,7.0135,-1.5000,-1.6359,192.9959,191.8703,8.5739
12.000,192.0105,6.9985,-1.5000,-1.3596,190.8219,191.8564,8.1016
12.010,192.0804,6.9835,-1.5000,-1.3471,189.3580,191.7110,7.0478
12.020,192.1502,6.9685,-1.5000,-1.2328,192.5614,191.8499,7.3468
12.030,192.2198,6.9535,-1.5000,-1.5873,192.5692,191.9799,7.5923
12.040,192.2892,6.9385,-1.5000,-1.6249,192.7182,192.1139,7.8442
12.050,192.3585,6.9235,-1.5000,-1.6820,190.8587,192.0753,7.2916
12.060,192.4277,6.9085,-1.5000,-1.5042,191.7715,192.1151,7.1239
12.070,192.4967,6.8935,-1.5000,-1.0385,194.0540,192.3501,7.8620
12.080,192.5655,6.8785,-1.5000,-1.2783,193.1010,192.4876,8.1178
12.090,192.6342,6.8635,-1.5000,-1.4226,191.7504,192.4969,7.7733
12.100,192.7028,6.8485,-1.5000,-1.4833,191.6590,192.4943,7.3903
12.110,192.7712,6.8335,-1.5000,-1.7005,194.1481,192.7067,8.0117
12.120,192.8394,6.8185,-1.5000,-1.4266,192.8838,192.7953,8.0363
12.130,192.9075,6.8035,-1.5000,-1.5204,194.4069,193.0099,8.6383
12.140,192.9755,6.7885,-1.5000,-1.4083,192.8410,193.0739,8.5204
12.150,193.0433,6.7735,-1.5000,-1.8104,195.3554,193.3517,9.3901
12.160,193.1109,6.7585,-1.5000,-1.8104,194.6779,193.5537,9.8707
12.170,193.1784,6.7435,-1.5000,-1.2844,191.8757,193.4964,9.1417
12.180,193.2458,6.7285,-1.5000,-1.8471,192.8436,193.5225,8.8267
12.190,193.3130,6.7135,-1.5000,-1.9795,191.3720,193.4142,7.9102
12.200,193.3800,6.6985,-1.5000,-1.7039,193.2020,193.4677,7.7770
12.210,193.4470,6.6835,-1.5000,-1.8158,193.7667,193.5648,7.8503
12.220,193.5137,6.6685,-1.5000,-1.0106,194.2504,193.6965,8.0799
12.230,193.5803,6.6535,-1.5000,-1.4695,194.5828,193.8479,8.3889
12.240,193.6468,6.6385,-1.5000,-1.1429,194.6531,193.9950,8.6652
12.250,193.7131,6.6235,-1.5000,-1.3106,196.0611,194.2553,9.4483
12.260,193.7792,6.6085,-1.5000,-1.5714,194.6806,194.3787,9.5668
12.270,193.8452,6.5935,-1.5000,-1.5721,195.4694,194.5616,9.9528
12.280,193.9111,6.5785,-1.5000,-1.5256,193.6278,194.5704,9.5215
12.290,193.9768,6.5635,-1.5000,-1.7018,192.7129,194.4942,8.7190
12.300,194.0423,6.5485,-1.5000,-1.5740,194.3983,194.5653,8.6301
12.310,194.1077,6.5335,-1.5000,-1.2104,190.1013,194.2523,6.7825
12.320,194.1730,6.5185,-1.5000,-1.5253,192.8393,194.1901,6.1708
12.330,194.2381,6.5035,-1.5000,-1.5266,193.7029,194.2036,5.9347
12.340,194.3030,6.4885,-1.5000,-1.3319,194.8750,194.3166,6.1660
12.350,194.3678,6.4735,-1.5000,-1.4762,194.8199,194.4169,6.3289
12.360,194.4325,6.4585,-1.5000,-1.4972,195.2926,194.5514,6.6402
12.370,194.4970,6.4435,-1.5000,-1.4482,194.3331,194.5928,6.5108
12.380,194.5613,6.4285,-1.5000,-1.4916,192.2631,194.4477,5.5321
12.390,194.6255,6.4135,-1.5000,-1.7661,194.0727,194.4652,5.3424
12.400,194.6896,6.3985,-1.5000,-1.3511,194.2952,194.4989,5.2373
12.410,194.7535,6.3835,-1.5000,-1.6250,192.6664,194.3859,4.4639
12.420,194.8173,6.3685,-1.5000,-1.3930,193.9926,194.3920,4.2728
12.430,194.8809,6.3535,-1.5000,-1.6466,197.1900,194.6764,5.3667
12.440,194.9443,6.3385,-1.5000,-1.5145,195.1128,194.7636,5.5057
12.450,195.0076,6.3235,-1.5000,-1.3669,192.0614,194.5767,4.3799
12.460,195.0708,6.3085,-1.5000,-1.6021,196.4276,194.7789,5.0925
12.470,195.1338,6.2935,-1.5000,-1.4304,194.6836,194.8170,5.0194
12.480,195.1966,6.2785,-1.5000,-1.2884,195.1053,194.8880,5.1007
12.490,195.2593,6.2635,-1.5000,-1.5789,194.7699,194.9241,5.0183
12.500,195.3219,6.2485,-1.5000,-1.2271,195.7750,195.0445,5.3250
12.510,195.3843,6.2335,-1.5000,-1.3512,194.7071,195.0634,5.1529
12.520,195.4465,6.2185,-1.5000,-1.4862,196.1322,195.2041,5.5467
12.530,195.5086,6.2035,-1.5000,-1.0684,194.8444,195.2230,5.3643
12.540,195.5706,6.1885,-1.5000,-1.8042,194.4886,195.2075,5.0311
12.550,195.6324,6.1735,-1.5000,-1.3687,195.4154,195.2715,5.0799
12.560,195.6940,6.1585,-1.5000,-1.2891,196.9438,195.4645,5.7174
12.570,195.7555,6.1435,-1.5000,-1.2676,196.3706,195.5961,6.0444
12.580,195.8169,6.1285,-1.5000,-1.7214,197.2305,195.7946,6.6631
12.590,195.8781,6.1135,-1.5000,-1.0984,197.8581,196.0364,7.4535
12.600,195.9391,6.0985,-1.5000,-1.4044,194.7210,195.9889,6.8795
12.610,196.0001,6.0835,-1.5000,-1.2012,197.0894,196.1481,7.2799
12.620,196.0608,6.0685,-1.5000,-1.3047,198.6273,196.4320,8.2349
12.630,196.1214,6.0535,-1.5000,-1.4662,193.6865,196.2662,7.0807
12.640,196.1819,6.0385,-1.5000,-1.4435,194.1414,196.1443,6.1832
12.650,196.2422,6.0235,-1.5000,-1.6972,195.5225,196.1461,5.8930
12.660,196.3023,6.0085,-1.5000,-1.4426,197.3663,196.3068,6.3464
12.670,196.3623,5.9935,-1.5000,-1.3965,195.7974,196.3199,6.1007
12.680,196.4222,5.9785,-1.5000,-1.6083,195.3815,196.2932,5.6829
12.690,196.4819,5.9635,-1.5000,-1.8752,198.7618,196.5616,6.6390
12.700,196.5414,5.9485,-1.5000,-1.7568,198.5262,196.7944,7.3889
12.710,196.6008,5.9335,-1.5000,-1.5165,197.3288,196.9087,7.5601
12.720,196.6601,5.9185,-1.5000,-1.5148,194.1002,196.7311,6.3837
12.730,196.7192,5.9035,-1.5000,-1.2225,195.5215,196.6832,5.8565
12.740,196.7781,5.8885,-1.5000,-1.2904,196.6985,196.7379,5.8250
12.750,196.8369,5.8735,-1.5000,-1.3654,196.7073,196.7883,5.7744
12.760,196.8956,5.8585,-1.5000,-1.9163,196.0593,196.7769,5.4415
12.770,196.9541,5.8435,-1.5000,-1.3445,198.5545,196.9825,6.1204
12.780,197.0124,5.8285,-1.5000,-1.5823,196.8200,197.0240,6.0156
12.790,197.0706,5.8135,-1.5000,-1.4282,196.5885,197.0406,5.8009
12.800,197.1287,5.7985,-1.5000,-1.8174,197.2533,197.1121,5.8483
12.810,197.1866,5.7835,-1.5000,-1.6173,196.0397,197.0713,5.3787
12.820,197.2444,5.7685,-1.5000,-1.9219,197.2212,197.1334,5.4025
12.830,197.3020,5.7535,-1.5000,-1.6461,197.5051,197.2153,5.5144
12.840,197.3594,5.7385,-1.5000,-1.1204,196.2211,197.1783,5.0762
12.850,197.4167,5.7235,-1.5000,-1.3978,196.7569,197.1875,4.8718
12.860,197.4739,5.7085,-1.5000,-1.2609,197.7537,197.2816,5.0649
12.870,197.5309,5.6935,-1.5000,-1.2775,196.9239,197.2963,4.8860
12.880,197.5877,5.6785,-1.5000,-1.8320,198.3322,197.4317,5.2685
12.890,197.6444,5.6635,-1.5000,-1.7881,197.8883,197.5198,5.4154
12.900,197.7010,5.6485,-1.5000,-1.2725,200.2412,197.8079,6.4752
12.910,197.7574,5.6335,-1.5000,-1.4698,198.2842,197.9087,6.6256
12.920,197.8136,5.6185,-1.5000,-1.4686,196.9871,197.8882,6.2129
12.930,197.8697,5.6035,-1.5000,-1.4489,197.3041,197.8936,5.9378
12.940,197.9257,5.5885,-1.5000,-1.2856,197.8432,197.9432,5.8790
12.950,197.9815,5.5735,-1.5000,-1.2337,197.9524,197.9976,5.8443
12.960,198.0371,5.5585,-1.5000,-1.3613,198.8791,198.1282,6.1618
12.970,198.0926,5.5435,-1.5000,-1.7991,201.9013,198.5154,7.6418
12.980,198.1480,5.5285,-1.5000,-1.4050,199.5916,198.6795,8.0286
12.990,198.2032,5.5135,-1.5000,-1.5259,197.9195,198.6860,7.6750
13.000,198.2582,5.4985,-1.5000,-1.0859,198.7514,198.7617,7.6566
13.010,198.3132,5.4835,-1.5000,-1.6996,197.8120,198.7481,7.2280
13.020,198.3679,5.4685,-1.5000,-1.6543,198.3342,198.7777,7.0171
13.030,198.4225,5.4535,-1.5000,-1.4625,196.3308,198.6269,5.9885
13.040,198.4770,5.4385,-1.5000,-0.9334,199.2253,198.7340,6.1894
13.050,198.5313,5.4235,-1.5000,-1.5213,198.0837,198.7333,5.8872
13.060,198.5854,5.4085,-1.5000,-1.3167,199.8432,198.8843,6.2947
13.070,198.6394,5.3935,-1.5000,-1.1475,200.2690,199.0632,6.8122
13.080,198.6933,5.3785,-1.5000,-1.3705,199.8823,199.1971,7.1009
13.090,198.7470,5.3635,-1.5000,-1.5091,198.2313,199.1771,6.6687
13.100,198.8005,5.3485,-1.5000,-0.9653,199.3920,199.2567,6.7144
13.110,198.8539,5.3335,-1.5000,-1.7000,196.9162,199.1125,5.7292
13.120,198.9072,5.3185,-1.5000,-1.3438,200.8626,199.3183,6.3950
13.130,198.9603,5.3035,-1.5000,-1.0856,197.0160,199.1745,5.4272
13.140,199.0132,5.2885,-1.5000,-1.6415,201.2311,199.4044,6.2189
13.150,199.0660,5.2735,-1.5000,-1.7438,198.8181,199.4096,5.9423
13.160,199.1187,5.2585,-1.5000,-1.6474,198.5063,199.3845,5.5392
13.170,199.1712,5.2435,-1.5000,-1.5926,198.9930,199.4006,5.3451
13.180,199.2235,5.2285,-1.5000,-1.6668,197.4637,199.2794,4.5279
13.190,199.2757,5.2135,-1.5000,-1.4642,198.7805,199.2768,4.2927
13.200,199.3278,5.1985,-1.5000,-1.2720,199.3478,199.3222,4.2898
13.210,199.3797,5.1835,-1.5000,-1.4933,200.6908,199.4813,4.8076
13.220,199.4315,5.1685,-1.5000,-1.7431,200.0262,199.5729,4.9929
13.230,199.4831,5.1535,-1.5000,-1.5367,201.0729,199.7500,5.5609
13.240,199.5345,5.1385,-1.5000,-1.3652,198.9740,199.7326,5.2112
13.250,199.5858,5.1235,-1.5000,-2.0262,199.7892,199.7850,5.1982
13.260,199.6370,5.1085,-1.5000,-1.3431,199.1836,199.7796,4.9198
13.270,199.6880,5.0935,-1.5000,-1.5818,199.9831,199.8423,4.9673
13.280,199.7388,5.0785,-1.5000,-1.5253,196.5648,199.5999,3.6125
13.290,199.7895,5.0635,-1.5000,-1.5679,200.2235,199.6875,3.8345
13.300,199.8401,5.0485,-1.5000,-1.4169,199.9201,199.7429,3.8984
13.310,199.8905,5.0335,-1.5000,-1.6703,200.3854,199.8347,4.1255
13.320,199.9407,5.0185,-1.5000,-0.8876,200.3259,199.9154,4.2918
13.330,199.9908,5.0035,-1.5000,-1.3221,197.8362,199.7720,3.4219
13.340,200.0408,4.9885,-1.5000,-1.1492,199.9841,199.8218,3.4787
13.350,200.0906,4.9735,-1.5000,-1.9169,200.8810,199.9464,3.8760
13.360,200.1402,4.9585,-1.5000,-1.3778,199.7850,199.9675,3.7809
13.370,200.1897,4.9435,-1.5000,-1.4123,199.6921,199.9778,3.6398
13.380,200.2391,4.9285,-1.5000,-1.3922,199.9924,200.0122,3.6171
13.390,200.2883,4.9135,-1.5000,-1.6935,200.0020,200.0442,3.5833
13.400,200.3373,4.8985,-1.5000,-1.3746,200.5040,200.1172,3.7388
13.410,200.3863,4.8835,-1.5000,-1.3386,201.1722,200.2438,4.1341
13.420,200.4350,4.8685,-1.5000,-1.5091,199.5225,200.2182,3.8121
13.430,200.4836,4.8535,-1.5000,-1.4788,201.5418,200.3690,4.3146
13.440,200.5321,4.8385,-1.5000,-1.7672,200.9112,200.4559,4.5005
13.450,200.5804,4.8235,-1.5000,-1.5277,198.9620,200.3658,3.8654
13.460,200.6285,4.8085,-1.5000,-1.6626,200.5082,200.4135,3.8912
13.470,200.6765,4.7935,-1.5000,-1.2147,200.9940,200.4998,4.0939
13.480,200.7244,4.7785,-1.5000,-1.6711,199.1337,200.4173,3.5132
13.490,200.7721,4.7635,-1.5000,-1.1740,199.8246,200.3972,3.2456
13.500,200.8196,4.7485,-1.5000,-1.3337,202.4224,200.6045,4.0340
13.510,200.8670,4.7335,-1.5000,-1.8911,199.6760,200.5597,3.6291
13.520,200.9143,4.7185,-1.5000,-1.5006,201.3083,200.6585,3.9014
13.530,200.9614,4.7035,-1.5000,-1.5149,200.3719,200.6688,3.7552
13.540,201.0083,4.6885,-1.5000,-1.4719,201.3977,200.7670,4.0182
13.550,201.0551,4.6735,-1.5000,-1.5975,200.8232,200.8085,4.0091
13.560,201.1018,4.6585,-1.5000,-1.3551,200.1509,200.7873,3.7121
13.570,201.1483,4.6435,-1.5000,-1.8290,198.8666,200.6526,2.9081
13.580,201.1946,4.6285,-1.5000,-1.6307,200.3892,200.6559,2.7753
13.590,201.2408,4.6135,-1.5000,-1.3458,201.6288,200.7665,3.1414
13.600,201.2869,4.5985,-1.5000,-1.5950,201.3313,200.8447,3.3403
13.610,201.3328,4.5835,-1.5000,-1.5078,202.1814,200.9924,3.8506
13.620,201.3786,4.5685,-1.5000,-1.3766,199.0879,200.8603,3.0540
13.630,201.4242,4.5535,-1.5000,-1.3975,203.4410,201.1146,4.0672
13.640,201.4696,4.5385,-1.5000,-1.3045,199.9195,201.0467,3.5555
13.650,201.5149,4.5235,-1.5000,-1.4364,200.6269,201.0423,3.3563
13.660,201.5601,4.5085,-1.5000,-1.3652,202.2435,201.1782,3.8123
13.670,201.6051,4.4935,-1.5000,-1.6349,204.8161,201.5321,5.2468
13.680,201.6499,4.4785,-1.5000,-1.4639,201.0448,201.5371,5.0134
13.690,201.6946,4.4635,-1.5000,-1.6765,203.9377,201.7934,5.9446
13.700,201.7392,4.4485,-1.5000,-1.7435,202.0863,201.8733,6.0222
13.710,201.7836,4.4335,-1.5000,-1.0524,199.8788,201.7532,5.1802
13.720,201.8278,4.4185,-1.5000,-1.3476,204.4744,202.0391,6.2407
13.730,201.8719,4.4035,-1.5000,-1.3292,203.2105,202.1988,6.6728
13.740,201.9159,4.3885,-1.5000,-1.5309,202.4429,202.2810,6.7294
13.750,201.9597,4.3735,-1.5000,-1.7196,204.1051,202.5024,7.4219
13.760,202.0033,4.3585,-1.5000,-1.2729,204.0373,202.7047,7.9962
13.770,202.0468,4.3435,-1.5000,-1.6616,202.4978,202.7594,7.8657
13.780,202.0902,4.3285,-1.5000,-1.2785,204.5136,202.9850,8.5264
13.790,202.1334,4.3135,-1.5000,-1.0440,202.1599,202.9903,8.1446
13.800,202.1764,4.2985,-1.5000,-1.5638,202.1503,202.9909,7.7599
13.810,202.2194,4.2835,-1.5000,-1.1651,203.4184,203.0991,7.8865
13.820,202.2621,4.2685,-1.5000,-1.6703,199.0231,202.8133,6.1983
13.830,202.3047,4.2535,-1.5000,-1.4239,203.1692,202.9010,6.3019
13.840,202.3472,4.2385,-1.5000,-1.2452,200.8997,202.7829,5.4565
13.850,202.3895,4.2235,-1.5000,-1.6230,202.4264,202.8013,5.2762
13.860,202.4316,4.2085,-1.5000,-1.3622,204.6688,203.0132,5.9923
13.870,202.4736,4.1935,-1.5000,-1.5713,199.4945,202.7591,4.5358
13.880,202.5155,4.1785,-1.5000,-1.6744,201.2281,202.6661,3.8870
13.890,202.5572,4.1635,-1.5000,-1.6474,203.1286,202.7420,4.0431
13.900,202.5987,4.1485,-1.5000,-1.0698,204.2430,202.9106,4.6163
13.910,202.6401,4.1335,-1.5000,-1.5207,201.1510,202.7982,3.8741
13.920,202.6814,4.1185,-1.5000,-1.1593,200.6299,202.6432,2.9719
13.930,202.7225,4.1035,-1.5000,-1.8316,204.8735,202.8660,3.8421
13.940,202.7634,4.0885,-1.5000,-1.7166,202.7101,202.8873,3.7477
13.950,202.8042,4.0735,-1.5000,-1.1159,200.8254,202.7405,2.8880
13.960,202.8449,4.0585,-1.5000,-1.4858,200.5443,202.5741,1.9773
13.970,202.8854,4.0435,-1.5000,-1.5549,202.7657,202.6088,2.0315
13.980,202.9257,4.0285,-1.5000,-1.9222,201.4174,202.5228,1.5269
13.990,202.9659,4.0135,-1.5000,-1.6878,200.6919,202.3760,0.7675
14.000,203.0060,3.9985,-1.5000,-1.5659,203.6556,202.4952,1.2656
14.010,203.0459,3.9835,-1.5000,-1.6000,203.8171,202.6226,1.7777
14.020,203.0857,3.9685,-1.5000,-1.6946,202.8774,202.6612,1.8585
14.030,203.1253,3.9535,-1.5000,-1.6014,202.5969,202.6724,1.8089
14.040,203.1647,3.9385,-1.5000,-1.2572,203.0749,202.7241,1.9496
14.050,203.2040,3.9235,-1.5000,-1.9156,202.0935,202.6865,1.6716
14.060,203.2432,3.9085,-1.5000,-1.3112,202.7823,202.7101,1.6891
14.070,203.2822,3.8935,-1.5000,-1.6194,204.1506,202.8519,2.2481
14.080,203.3210,3.8785,-1.5000,-1.2976,203.9811,202.9714,2.6785
14.090,203.3597,3.8635,-1.5000,-1.4653,205.5216,203.2195,3.6801
14.100,203.3983,3.8485,-1.5000,-1.6013,203.6277,203.2888,3.8151
14.110,203.4367,3.8335,-1.5000,-1.9187,203.2021,203.3159,3.7497
14.120,203.4749,3.8185,-1.5000,-1.5635,203.1275,203.3335,3.6433
14.130,203.5130,3.8035,-1.5000,-1.4969,205.7907,203.5823,4.6035
14.140,203.5510,3.7885,-1.5000,-1.7139,204.0522,203.6655,4.7606
14.150,203.5888,3.7735,-1.5000,-1.6417,204.0871,203.7458,4.8966
14.160,203.6264,3.7585,-1.5000,-0.9094,203.6003,203.7776,4.8035
14.170,203.6639,3.7435,-1.5000,-1.0215,202.3210,203.6936,4.1830
14.180,203.7013,3.7285,-1.5000,-1.3137,202.2344,203.6037,3.5650
14.190,203.7385,3.7135,-1.5000,-1.7807,206.6546,203.9038,4.7643
14.200,203.7755,3.6985,-1.5000,-1.5205,203.2649,203.8911,4.4733
14.210,203.8125,3.6835,-1.5000,-1.6067,203.1715,203.8688,4.1504
14.220,203.8492,3.6685,-1.5000,-1.1802,205.3262,204.0344,4.7063
14.230,203.8858,3.6535,-1.5000,-1.6561,202.9718,203.9841,4.2445
14.240,203.9223,3.6385,-1.5000,-1.3992,203.4372,203.9747,3.9925
14.250,203.9586,3.6235,-1.5000,-1.5070,202.7496,203.9036,3.4664
14.260,203.9947,3.6085,-1.5000,-1.5791,203.7221,203.9192,3.3648
14.270,204.0307,3.5935,-1.5000,-1.1832,203.2266,203.8891,3.0581
14.280,204.0666,3.5785,-1.5000,-1.2376,204.1224,203.9374,3.1235
14.290,204.1023,3.5635,-1.5000,-1.5561,206.9613,204.2311,4.3143
14.300,204.1378,3.5485,-1.5000,-1.6163,201.2943,204.0127,3.0996
